ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
15099,pennyworth,ˈpenēˌwərTH,adjective,"egy penny érték",,
15100,pensive,ˈpensiv,adjective,töprengő,thinking|thoughtful|reasoning|reasonable,gondolkodó
15101,penstock,ˈpenˌstäk,noun,zsilip,"sluice|flood gate",
15102,penthouse,ˈpentˌhous,noun,védőtető,marquee,félszer
15103,penumbra,peˈnəmbrə,,félárnyék,,
15104,penurious,pəˈn(y)o͝orēəs,adjective,sivár,bleak|dreary|barren|humdrum|drear|miser|miserly|avaricious|parsimonious|pokey|miserly|lenten,fösvény|szegényes
15105,penuriousness,,,penuriousness,,
15106,penury,ˈpenyərē,noun,nyomorúság,beggary,
15107,peon,"ˈpēən,ˈpēˌän",noun,küldönc,"messenger|courier|runner|errand boy|orderly",
15108,people,ˈpēpəl,noun,emberek,folk|popular|nation,nép
15109,people,ˈpēpəl,noun,emberek,folk|popular|nation,nép
15110,pep,pep,noun,elevenség,vivacity|liveliness|brio,
15111,"pep up",,,"dörzsölje fel",,
15112,pepper,ˈpepər,noun,bors,paprika,paprika
15113,peppery,ˈpepərē,adjective,csípős,hot|pungent|biting|scathing|poignant|irritable|nervous|excitable|hot-tempered|ill-tempered,"ingerlékeny|borsos ízű"
15114,peppiness,,,peppiness,,
15115,peppy,ˈpepē,adjective,életerős,"youthful|of great vitality|sappy|energetic|forceful|aggressive|up-and-coming|red-blooded",energikus
15116,per,pər,preposition,per,by,által|révén|-ként
15117,"per capita",,,"egy főre jutó",,
15118,perambulate,,,járőr,,
15119,perambulation,,noun,séta,walk|stroll|outing,
15120,perambulator,pəˈrambyəˌlātər,noun,gyermekkocsi,"baby carriage|pram",
15121,perambulatory,,,perambulatory,,
15122,perceive,pərˈsēv,verb,érzékel,"discern|remark|locate|notice|take notice|take a notion|remark|descry|recognize|identify|distinguish|understand|comprehend|vert|see|apprehend|realize|comprehend|understand|grasp|apprehend|sight|behold|spot|descry|anticipate|sense|find out|strike out|be found out",észlel|észrevesz|felismer|megért|felfog|meglát|megérez|meghall|rájön
15123,percentage,pərˈsentij,noun,százalék,"percent|interest|interest rate","százalékos részesedés|kamat"
15124,perceptible,pərˈseptəbəl,adjective,érezhető,sensible|palpable|noticeable,észrevehető
15125,perception,pərˈsepSHən,noun,észlelés,detection|observation|location|pick-up|uptake|sense|comprehension|apprehension|realization|detection|remark|detection|observation|intelligence|grasp,felfogás|érzékelés|észrevétel|megfigyelés|felfogóképesség|észrevevés
15126,perceptive,pərˈseptiv,adjective,figyelmes,attentive|observant|thoughtful|mindful|open-eyed|detecting|sensational|forgetful|inattentive|careless|unmindful|regardless,érzékelő|figyelmetlen
15127,perceptiveness,,,perceptiveness,,
15128,perceptivity,,noun,érzékelőképesség,,
15129,perch,pərCH,noun,sügér,bass|roost|buck,kakasülő|bak
15130,perchance,pərˈCHans,adverb,véletlenül,"accidentally|by chance|by accident|incidentally|at a venture",
15131,percipience,,,percipience,,
15132,percolate,ˈpərkəˌlāt,verb,átszivárog,infiltrate,átszűrődik
15133,"percolate into",,,beolvad,,
15134,perdition,pərˈdiSHən,noun,kárhozat,damnation|tarnation|ruin|decadence|wreck|declension|rack,romlás|elkárhozás
15135,perdure,,,fennáll,,
15136,peregrinate,,,utazik,,
15137,peregrination,,noun,utazgatás,itinerancy|itineracy|itineration,
15138,peregrine,ˈperəgrin,adjective,külföldi,foreign|overseas|alien|oversea,
15139,peremptoriness,,,peremptoriness,,
15140,peremptory,pəˈremptərē,adjective,"ellentmondást nem tűrő",categorical|absolute|unconditional,feltétlen|végérvényes
15141,perennial,pəˈrenēəl,adjective,örök,eternal|never-ending|everlasting|eternal|sempiternal,örökkévaló
15142,perfect,,adjective,tökéletes,exquisite|consummate|accomplished|very|complete|total|entire|whole|absolute|flawless|faultless|sound|immaculate|unblemished,teljes|hibátlan
15143,perfection,pərˈfekSHən,noun,tökéletesség,prime|excellence|end|completion|conclusion|termination|accomplishment,tökély|befejezés
15144,perfectly,ˈpərfik(t)lē,adverb,tökéletesen,clean|completely|fully|full|totally|entirely,teljesen|kitűnően
15145,perfectness,,,tökéletesség,,
15146,perfervid,,,forró,,
15147,perfidious,pərˈfidēəs,adjective,álnok,disingenuous|double-faced|false-hearted|double-dealing|hollow-hearted|recreant|mean-spirited,hitszegő|galád
15148,perfidiousness,,,perfidiousness,,
15149,perfidy,ˈpərfidē,noun,hitszegés,treason|disloyalty,álnokság
15150,perforate,,verb,átfúr,"gimlet|punch|hole|hole|make a hole in",kilyukaszt|átlyukaszt
15151,perforation,ˌpərfəˈrāSHən,noun,átlyukasztás,punching,átfúródás|kilyukasztás
15152,perforce,pərˈfôrs,adverb,szükségképpen,needs,okvetlenül|elkerülhetetlenül
15153,perform,pərˈfôrm,verb,teljesít,fulfill|comply|satisfy|accomplish|implement|play|lecture|recite|sing|prelect|execute|fulfil|enforce|implement|realize,előad|végrehajt|megtesz
15154,performance,pərˈfôrməns,noun,teljesítmény,"output|achievement|accomplishment|efficiency|level of norm|lecture|presentation|show|presenting|recitation|power|efficiency|implementation|enforcement|execution|implement|fulfillment|technical data","előadás|teljesítőképesség|végrehajtás|működési jellemzők|megtétel|műszaki adatok"
15155,perfume,"ˈpərˌfyo͞om,ˌpərˈfyo͞om",noun,parfüm,fragrance|fragrancy|odor|odour|fragrance|scent|aroma|odor|fragrancy,illat|illatszer
15156,perfumed,ˌpərˈfyo͞omd,adjective,illatosított,,parfümös
15157,perfunctory,pərˈfəNGktərē,adjective,felületes,superficial|cursory|scratchy|desultory|sketchy|negligent|neglectful|remiss|nonchalant|derelict|careless|negligent|inadvertent|neglectful|regardless,hanyag|gondatlan
15158,perhaps,pərˈ(h)aps,adverb,talán,maybe|probably|belike|so-so|possibly|maybe,esetleg|tán
15159,periapt,ˈperēˌapt,noun,amulett,amulet,
15160,peril,ˈperəl,noun,veszély,hazard|danger|jeopardy|distress|menace|danger,veszedelem
15161,perilous,ˈperələs,adjective,veszélyes,dangerous|hazardous|unsafe|risky|insecure|dangerous|parlous|risky|hazardous|unsafe|chancy|endangering,veszedelmes|kockázatos
15162,perimeter,pəˈrimitər,noun,kerülete,,"kerület idomé|szemlátótér-vizsgáló készülék"
15163,period,ˈpi(ə)rēəd,noun,időszak,"term|phase|period of time|tract|tractate|endurance of flight|era|age|epoch|time|platoon|section|phase|paragraph|area|bleeding|hemorrhage|haemorrhage",időtartam|korszak|szakasz|vérzés
15164,periodic,ˌpi(ə)rēˈädik,adjective,időszakos,periodical|intermittent|periodical|seasonal,periodikus|időszaki
15165,periodical,ˌpi(ə)rēˈädikəl,adjective,időszakos,periodic|intermittent|periodic|seasonal,időszaki
15166,peripatetic,ˌperipəˈtetik,adjective,házaló,peddling,
15167,peripheral,pəˈrifərəl,adjective,kerületi,circumferential|provincial,periferikus
15168,periphery,pəˈrifərē,noun,periféria,district|borough|precinct|township|sheading,kerület
15169,periphrasis,pəˈrifrəsis,noun,körülírás,roundabout,perifrázis
15170,perish,ˈperiSH,verb,elpusztul,die|destroy|havoc|devour|devastate|demolish|destroy|ruin|spoil|cripple|blemish,elpusztít|tönkretesz
15171,perk,pərk,verb,felfrissít,"brush up|refresh|freshen|refurbish","kávét főz gépen"
15172,"perk up",,,felugrott,,
15173,perkily,,,perkily,,
15174,perky,ˈpərkē,adjective,csintalan,naughty|mischievous|puckish|lively|vivid|vigorous|brisk|animated|windy|gusty|blowy|draughty|rattlebrained,élénk|szeles
15175,permanent,ˈpərmənənt,adjective,állandó,constant|fixed|standing|steady|continuous|constant|perpetual|successive|incessant|nonstop,permanens|folytonos
15176,permanently,ˈpərmənəntlē,adverb,tartósan,constantly|invariably,állandóan
15177,permeable,ˈpərmēəbəl,adjective,áteresztő,pervious|penetrable|pervious,átjárható|áthatolható
15178,permeate,ˈpərmēˌāt,verb,áthatol,"penetrate|come through|plough through|drench|impregnate|saturate|pervade",átitat|keresztülhatol
15179,permissible,pərˈmisəbəl,adjective,megengedhető,allowable|admissible|free|leisure|vacant|exposed|independent,szabad
15180,permission,pərˈmiSHən,noun,engedély,license|permit|authority|clearance|pass|contribution|consent|assent|approval|share|consent|indorsation|indorsement|endorsement|acceptance,hozzájárulás|beleegyezés
15181,permit,ˈpərmit,noun,engedély,license|permission|authority|clearance|pass|card|pass|certificate|license|licence,igazolvány
15182,pernicious,pərˈniSHəs,adjective,káros,harmful|deleterious|injurious|deteriorative|baleful|harmful|noxious|injurious|malign|miasmatic|morbid,ártalmas|kóros
15183,perorate,,,"beszéd végszavait mondja",,
15184,peroration,ˌperəˈrāSHən,noun,összefoglalás,summary|sum|synthesis|abstract|summing-up,peroráció
15185,perpend,pərˈpend,,perpend,,
15186,perpendicular,ˌpərpənˈdikyələr,adjective,merőleges,vertical|upright|plumb,függőleges
15187,perpetrate,ˈpərpəˌtrāt,verb,elkövet,commit,
15188,perpetration,,noun,elkövetés,sin|crime|iniquity|vice|offense,bűn
15189,perpetual,pərˈpeCHo͞oəl,adjective,örökös,eternal|continual|allodial|alodial|constant|permanent|fixed|standing|steady|constant|permanent|successive|incessant|nonstop,állandó|folytonos
15190,perpetually,,,állandóan,,
15191,perpetuate,pərˈpeCHo͞oˌāt,verb,megörökít,"immortalize|eternalize|chronicle|eternize|maintain|keep up|reserve|nourish|keep","fenntart|állandóvá tesz"
15192,perpetuity,ˌpərpiˈt(y)o͞oitē,noun,életjáradék,eternity|everlasting,örökkévalóság|örökjáradék
15193,perplex,pərˈpleks,verb,megzavar,"distract|disorient|bedazzle|disorientate|unsettle|amaze|bowl over|nonplus|astound|flummox|embarrass|confound|confuse|puzzle|maze","meghökkent|zavarba hoz"
15194,perplexed,pərˈplekst,adjective,meghökkent,,megzavarodott
15195,perplexity,pərˈpleksitē,noun,zavar,confusion|embarrassment|difficulties|jam|awkwardness,megrökönyödöttség
15196,perquisite,ˈpərkwəzit,noun,mellékjövedelem,tip|gratuity|gratification,borravaló
15197,persecute,ˈpərsəˌkyo͞ot,verb,gyötör,"chase|pursue|hunt|prosecute|gun for|tantalize|obsess|plague|maltreat|mortify|harass|pester|bother|importune|beset",üldöz|zaklat
15198,persecuted,,verb,üldözött,"chase|persecute|pursue|hunt|prosecute|gun for|tantalize|obsess|plague|persecute|maltreat|mortify|harass|pester|bother|importune|beset|molest",üldöz|gyötör|zaklat
15199,persecutor,,noun,üldöző,pursuer|chaser,
15200,persevere,ˌpərsəˈvi(ə)r,verb,kitart,"insist|hold on|keep on|last out",erősködik
15201,persevering,,adjective,állhatatos,set|steadfast|persistent|steady|tenacious,
15202,persiflage,,,kigúnyolás,,
15203,persist,pərˈsist,verb,folytatódik,"continue|proceed|insist upon|adhere to|face it out","kitart vmi mellett"
15204,persistence,pərˈsistəns,noun,kitartás,endurance|perseverance|stamina|tenacity|toughness|perseverance|constancy|tenacity|stability|pertinacity,állhatatosság
15205,persistent,pərˈsistənt,adjective,kitartó,sustained|constant|dogged|pertinacious|set|steadfast|steady|persevering|tenacious,"állhatatos|állandó kereslet"
15206,persnickety,pərˈsnikətē,,persnickety,,
15207,person,ˈpərsən,noun,személy,"persona|head|thing|human|man|human being|one|Jack|individual",ember|egyén
15208,personableness,,,personableness,,
15209,personage,ˈpərsənij,noun,személyiség,personality|individual|selfhood|excellence|eminence|mastery|prominence|ace,kiválóság
15210,personal,ˈpərsənəl,adjective,személyes,individual|particular|especial|substantive|own,egyéni|saját
15211,"personal effects",,,"személyes tárgyak",,
15212,"personal property",,,"személyes tulajdon",,
15213,personality,ˌpərsəˈnalitē,noun,személyiség,individual|personage|selfhood|individuality|selfhood|character,egyéniség|jellem
15214,personalize,ˈpərsənəlˌīz,verb,megszemélyesít,personify|impersonate|personify|embody|incarnate|incorporate|impersonate,megtestesít
15215,personalized,,verb,személyre,personalize|personify|impersonate|personify|embody|incarnate|incorporate|personalize|impersonate,megszemélyesít|megtestesít
15216,personally,ˈpərsənəlē,adverb,Személyesen,"in person",személyesen
15217,personalty,ˈpərsənəltē,noun,ingóság,"chattel|goods|personal estate",
15218,personate,ˈpərsəˌnāt,verb,alakít,form|shape|mold|fashion|enact,
15219,personator,,,személyzet,,
15220,personification,pərˌsänəfiˈkāSHən,noun,megszemélyesítés,impersonation|prosopopoeia|materialization|embodiment,megtestesítés
15221,personifier,,,personifier,,
15222,personify,pərˈsänəˌfī,verb,megtestesít,embody|incarnate|incorporate|personalize|impersonate|personalize|impersonate,megszemélyesít
15223,personnel,ˌpərsəˈnel,noun,személyzet,"staff|military personnel","személyi állomány|alkalmazottak"
15224,perspective,pərˈspektiv,adjective,távlati,,
15225,perspicuity,,noun,áttekinthetőség,transparency|light|clarity|clearness|lucidity|lighting,világosság
15226,perspicuous,pərˈspikyo͞owəs,adjective,érthető,understandable|comprehensible|intelligible|lucid|emphatic|clear|light|bright|plain|lucid|clean|pure|clear|neat|net,világos|tiszta
15227,perspicuousness,,,perspicuousness,,
15228,persuade,pərˈswād,verb,meggyőzni,"convince|bring round",meggyőz|rábeszél
15229,persuading,,verb,meggyőzése,"convince|persuade|bring round|persuade",meggyőz|rábeszél
15230,persuasion,pərˈswāZHən,noun,meggyőzés,suasion|suasion|cajolery,rábeszélés
15231,persuasive,"-ziv,pərˈswāsiv",adjective,meggyőző,convincing|demonstrative,rábeszélő
15232,persuasiveness,,noun,"rábeszélő képesség",,
15233,pert,pərt,adjective,hetyke,rakish|cocksy|cavalier|cheeky|immodest|shameless|impudent|insolent,szemtelen
15234,pertain,pərˈtān,verb,vonatkozik,"concern|belong in","hozzátartozik|tartozik valahová"
15235,"pertain to",,,vonatkoznak,,
15236,pertinacious,ˌpərtnˈāSHəs,adjective,makacs,stubborn|obstinate|obdurate|intractable|dogged|persistent|sustained|constant|dogged|set|steadfast|persistent|steady|persevering,kitartó|állhatatos
15237,pertinaciousness,,,pertinaciousness,,
15238,pertinacity,,noun,állhatatosság,perseverance|constancy|tenacity|persistence|stability|contumacy|stubbornness|obstinacy|obduracy|tenacity,csökönyösség|makacsság
15239,pertinence,,,fontosság,,
15240,pertinent,ˈpərtn-ənt,adjective,találó,appropriate|apposite|felicitous|incisive,
15241,pertly,,,pertly,,
15242,pertness,ˈpərtnis,noun,szemtelenség,presumption|impudence|insolence|impertinence|sauce,hetykeség
15243,perturb,pərˈtərb,verb,háborgat,"bother|disturb|incommode|pester|mess|mess up|mix up|disarrange|mess about",összezavar
15244,perturbation,ˌpərtərˈbāSHən,noun,zavarkeltés,,
15245,perturbed,pərˈtərbd,verb,zaklatott,"bother|perturb|disturb|incommode|pester|mess|mess up|mix up|disarrange|mess about|disarray",háborgat|összezavar
15246,perturbing,,verb,zavaró,"bother|perturb|disturb|incommode|pester|mess|mess up|mix up|disarrange|mess about|disarray",háborgat|összezavar
15247,peruse,pəˈro͞oz,verb,elolvas,read|re-read,átolvas
15248,perv,pərv,,perverz,,
15249,pervade,pərˈvād,verb,átjár,penetrate|drench|impregnate|saturate|permeate,áthat|átitat
15250,perverse,pərˈvərs,adjective,perverz,wrong-headed|depraved|obstinate|wayward|restive|balky|pigheaded,romlott|csökönyös
15251,perverseness,,noun,romlottság,perversity,"természetellenesség|természetellenes romlottság"
15252,perversion,pərˈvərZHən,noun,fajtalanság,lechery|depravity|perversity|taint|distortion|misrepresentation,romlottság|elferdítés
15253,perversity,pərˈvərsitē,noun,perverzitás,depravity|perversion|taint|perverseness,romlottság|természetellenesség
15254,pervert,,verb,megront,seduce|corrupt|deteriorate|deprave|vitiate|distract|disorient|bedazzle|disorientate|unsettle,megzavar
15255,perverted,pərˈvərtid,adjective,züllött,debauched,
15256,pervertedness,,,pervertedness,,
15257,pervious,ˈpərvēəs,adjective,áteresztő,permeable|accessible|approachable|get-at-able|come-at-able|permeable|penetrable,hozzáférhető|áthatolható
15258,pesky,ˈpeskē,,bosszantó,,
15259,pessimist,,noun,pesszimista,,
15260,pessimistic,ˌpesəˈmistik,adjective,pesszimista,,pesszimisztikus
15261,pest,pest,noun,kártevő,pestilence|plague|murrain|plague,dögvész|pestis
15262,pester,ˈpestər,verb,zaklat,harass|bother|importune|beset|molest|bother|perturb|disturb|incommode,ellep|háborgat
15263,pestering,,verb,pestering,harass|pester|bother|importune|beset|molest|pester|bother|perturb|disturb|incommode|pester,zaklat|ellep|háborgat
15264,pestiferous,peˈstifərəs,adjective,dögvészes,,
15265,pestilence,ˈpestələns,noun,dögvész,pest|plague|murrain,búvópestis
15266,pestilent,ˈpestələnt,adjective,halálos,deadly|fatal|lethal|mortal|deathly,
15267,pestilential,ˌpestəˈlenCHəl,adjective,pestises,unpleasant|bad|disagreeable|obnoxious|untoward|harmful|noxious|injurious|pernicious|malign,kellemetlen|ártalmas
15268,pesty,,,mosott,,
15269,pet,pet,adjective,"házi kedvenc",favorite|favourite,kedvenc
15270,petition,pəˈtiSHən,noun,kérelem,instance|plaint|request|appeal|intercession,beadvány|kérés
15271,petitioner,,noun,petíció,appellant,kérvényező|folyamodó
15272,petrify,ˈpetrəˌfī,verb,megkövesít,stupefy|flabbergast,"elképeszt|kővé mered"
15273,pettiness,,noun,kicsinyesség,littleness|narrow-mindedness|trifle|triviality|jot|paucity|bagatelle,csekélység
15274,pettish,ˈpetiSH,adjective,bosszús,annoyed|resentful|angry|fretful,
15275,pettishness,,,pettishness,,
15276,petty,ˈpetē,adjective,piti,insignificant|minor|unimportant|negligible|trivial|slight|meager|trifling|paltry|meagre,jelentéktelen|csekély|bagatell
15277,petulance,ˈpeCHələns,noun,ingerlékenység,irritability|irascibility|whimsicality|flightiness,szeszélyesség|nyűgösködés
15278,petulant,ˈpeCHələnt,adjective,ingerlékeny,irritable|nervous|excitable|hot-tempered|ill-tempered|capricious|whimsical|freakish|peevish|fitful|argumentative,szeszélyes|veszekedős
15279,pewter,ˈpyo͞otər,noun,ónötvözet,"tin pan|tin pot",ónedény
15280,phantasm,ˈfantazəm,noun,káprázat,illusion|mirage|dazzle|hallucination,
15281,phantasmal,,adjective,fantomszerű,spectral,
15282,phantasmic,,,phantasmic,,
15283,phantasy,,noun,fantázia,fantasy|imagination|fantasia|imagination|fantasy|fancy,képzelet
15284,phantom,ˈfantəm,noun,fantom,ghost|spook|specter|bogey|apparition|nightmare,kísértet|rémkép
